,Food Index,Food,Zinc,Thiamin
1792,27341035,"Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)",0.00066,6.1e-05
1793,27341040,"Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)",0.00074,7.3e-05
1794,27341045,"Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)",0.00092,6.3e-05
1795,27341050,"Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)",0.00093,6.4e-05
1796,27341055,"Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)",0.00061,6.2e-05
1797,27341060,"Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)",0.00063,6.3e-05
1798,27341310,"Chicken or turkey stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy",0.0005200000000000001,5.3e-05
1799,27341320,"Chicken or turkey stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy",0.0006,7.9e-05
1800,27341510,"Chicken or turkey stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce",0.0005600000000000001,6.7e-05
1801,27341520,"Chicken or turkey stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato- based sauce",0.00064,9.6e-05
1802,27343010,"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)",0.0008900000000000001,0.000152
1803,27343020,"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)",0.00106,0.000191
1804,27343410,"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)",0.00064,0.000127
1805,27343420,"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)",0.00073,0.000121
1806,27343470,"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)",0.0007099999999999999,0.000132
1807,27343480,"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)",0.0008399999999999999,0.00013700000000000002
1808,27343510,"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)",0.00074,0.000136
1809,27343520,"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)",0.0008,0.00013800000000000002
1810,27343910,Chicken or turkey chow mein or chop suey with noodles,0.0008100000000000001,9.5e-05
1811,27343950,"Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)",0.00107,0.000115
1812,27343960,"Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)",0.00123,0.000146
1813,27345010,"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)",0.00083,0.000101
1814,27345020,"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture)",0.001,0.00014000000000000001
1815,27345210,"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)",0.0007099999999999999,8.599999999999999e-05
1816,27345220,"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)",0.0008,9.5e-05
1817,27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",0.00062,7.4e-05
1818,27345310,"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), soy-based sauce (mixture)",0.00082,6.4e-05
1819,27345320,"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), soy-based sauce (mixture)",0.00083,6.500000000000001e-05
1820,27345410,"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)",0.00074,8.7e-05
1821,27345420,"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture)",0.00083,0.000136
1822,27345440,"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture)",0.00108,7.6e-05
1823,27345450,"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)",0.00127,8.3e-05
1824,27345510,"Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture)",0.00075,9.1e-05
1825,27345520,"Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture)",0.0008100000000000001,9.6e-05
1826,27347100,Chicken or turkey pot pie,0.0005600000000000001,0.000231
1827,27347200,"Chicken or turkey, stuffing, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture)",0.00102,0.00011999999999999999
1828,27347210,"Chicken or turkey,stuffing, and vegetables (excluding carrots, broccoli, and dark green leafy), no sauce (mixture)",0.001,0.000115
1829,27347220,"Chicken or turkey, stuffing, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture)",0.00082,0.000115
1830,27347230,"Chicken or turkey, stuffing, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture)",0.00082,8.8e-05
1831,27347240,"Chicken or turkey, dumplings, and vegetables (including carrots, broccoli, and/or dark green leafy), gravy (mixture)",0.0008,9.3e-05
1832,27347250,"Chicken or turkey, dumplings, and vegetables (excluding carrots, broccoli, and dark green leafy), gravy (mixture)",0.00087,8.8e-05
1833,27348100,"Chicken fricassee, Puerto Rican style (Fricase de pollo)",0.00086,6.6e-05
1834,27350020,Paella with seafood,0.00073,0.000114
1835,27350030,"Seafood stew with potatoes and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-base sauce",0.0005600000000000001,5.3e-05
1836,27350040,"Shad creole, with rice",0.00038,0.00014099999999999998
1837,27350050,Shrimp chow mein or chop suey with noodles,0.00076,9.5e-05
1838,27350060,"Shrimp creole, with rice",0.00102,0.0001
1839,27350070,Tuna pot pie,0.00047999999999999996,0.000155
1840,27350080,"Tuna noodle casserole with vegetables, cream or white sauce",0.00067,0.000153
1841,27350090,"Fish, noodles, and vegetables (including carrots, broccoli, and/or dark green leafy), cheese sauce (mixture)",0.00088,9.800000000000001e-05
1842,27350100,"Fish, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture)",0.00102,0.000129
1843,27350110,Bouillabaisse,0.00078,9.800000000000001e-05
1844,27350200,Oyster pie,0.011859999999999999,0.00016
1845,27350310,"Seafood stew with potatoes and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-base sauce",0.00057,5.3e-05
1846,27350410,Tuna noodle casserole with vegetables and (mushroom) soup,0.00063,0.000161
1847,27351010,"Codfish with starchy vegetables, Puerto Rican style (Serenata de bacalao) (mixture)",0.00025,6.500000000000001e-05
1848,27351020,"Codfish salad, Puerto Rican style (Gazpacho de bacalao)",0.00043,0.00010899999999999999
1849,27351030,"Stewed codfish, Puerto Rican style (Bacalao guisado)",0.00035999999999999997,8.2e-05
1850,27351040,"Biscayne codfish, Puerto Rican style (Bacalao a la Vizcaina)",0.00037,7.000000000000001e-05
1851,27351050,"Codfish salad, Puerto Rican style (Ensalada de bacalao)",0.0004,7.3e-05
1852,27351060,"Shrimp and pasta garden salad (shrimp, pasta salad, tomato and/or carrots, other vegetables), no dressing",0.00049,6.2e-05
1853,27360000,"Stew, NFS",0.0014399999999999999,4.8e-05
1854,27360010,"Goulash, NFS",0.0018,6.8e-05
1855,27360050,"Meat pie, NFS",0.00111,0.00015900000000000002
1856,27360080,"Chow mein or chop suey, NS as to type of meat, with noodles",0.00113,0.000185
1857,27360090,"Paella, NFS",0.0008399999999999999,0.000131
1858,27360100,Brunswick stew,0.00123,0.000165
1859,27360120,"Chow mein or chop suey, various types of meat, with noodles",0.00116,0.000231
1860,27361010,"Stewed variety meats, Puerto Rican style (mostly liver) (Gandinga)",0.00272,0.000106
1861,27362000,"Stewed tripe, Puerto Rican style, with potatoes (Mondongo)",0.00108,7.000000000000001e-05
1862,27363000,"Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice)",0.00297,7.000000000000001e-05
1863,27363100,Jambalaya with meat and rice,0.00088,9.4e-05
1864,27410210,"Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)",0.00221,5.9999999999999995e-05
1865,27410220,"Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)",0.00213,5.8e-05
1866,27410250,"Beef shish kabob with vegetables, excluding potatoes",0.00264,6.1e-05
1867,27411100,"Beef with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)",0.00285,4.6e-05
1868,27411120,Swiss steak,0.0017,6.2e-05
1869,27411150,"Beef rolls, stuffed with vegetables or meat mixture, tomato-based sauce",0.00312,0.000157
1870,27411200,"Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)",0.00219,3.8e-05
1871,27414100,"Beef with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), (mushroom) soup (mixture)",0.0022,5.1e-05
1872,27414200,"Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), (mushroom) soup (mixture)",0.00225,3.9e-05
1873,27415100,"Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)",0.00206,7.199999999999999e-05
1874,27415120,"Beef, tofu, and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-based sauce (mixture)",0.00121,5.8e-05
1875,27415150,"Beef chow mein or chop suey, no noodles",0.0015,7.5e-05
1876,27415170,Kung Pao beef,0.00316,7.000000000000001e-05
1877,27415200,"Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)",0.00209,7.3e-05
1878,27415220,"Beef, tofu, and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)",0.00123,5.9e-05
1879,27416100,"Beef and vegetables, Hawaiian style (mixture)",0.00083,5.9999999999999995e-05
1880,27416150,Pepper steak,0.00188,5.2e-05
1881,27416200,"Beef, ground, with egg and onion (mixture)",0.00513,4.8e-05
1882,27416250,Beef salad,0.004889999999999999,5.2e-05
1883,27416300,"Beef taco filling: beef, cheese, tomato, taco sauce",0.00256,5.2e-05
1884,27416400,Sukiyaki (stir fried beef and vegetables in soy sauce),0.0019199999999999998,5.9999999999999995e-05
1885,27416450,"Beef and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy (mixture)",0.00268,5e-05
1886,27416500,"Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy (mixture)",0.00252,9.1e-05
1887,27418110,"Seasoned shredded soup meat (Ropa vieja, sopa de carne ripiada)",0.00391,7.9e-05
1888,27418210,"Puerto Rican style beef stew with vegetables, excluding potatoes (Carne a la Judia)",0.0023799999999999997,9.1e-05
1889,27418310,"Corned beef with tomato sauce and onion, Puerto Rican style (mixture)",0.00254,2.2e-05
1890,27418410,"Beef steak with onions, Puerto Rican style (mixture) (Biftec encebollado)",0.0033,8.7e-05
1891,27420010,Cabbage with ham hocks (mixture),0.00083,0.000213
1892,27420020,Ham or pork salad,0.00136,0.00033600000000000004
1893,27420040,Frankfurters or hot dogs and sauerkraut (mixture),0.001,0.000108
1894,27420060,"Pork and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture)",0.00128,0.00041
1895,27420080,Greens with ham or pork (mixture),0.00047,0.00010499999999999999
1896,27420100,"Pork, tofu, and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), soy-base sauce (mixture)",0.0008900000000000001,0.0002
1897,27420110,"Pork and vegetables, Hawaiian style (mixture)",0.00085,0.000187
1898,27420120,Pork and watercress with soy-based sauce (mixture),0.00108,0.00039
1899,27420150,Kung Pao pork,0.0016,0.00051
1900,27420160,"Moo Shu (Mu Shi) Pork, without Chinese pancake",0.0011799999999999998,0.000335
1901,27420170,Pork and onions with soy-based sauce (mixture),0.0011899999999999999,0.000326
1902,27420200,"Pork hash, Hawaiian style-ground pork, vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce",0.00199,0.000305
1903,27420250,"Ham and vegetables (including carrots, broccoli, and/or dark- green leafy (no potatoes)), no sauce (mixture)",0.00114,0.000285
1904,27420270,"Ham and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)",0.00114,0.000289
1905,27420350,"Pork and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture)",0.0012,0.00046300000000000003
1906,27420370,"Pork, tofu, and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), soy-based sauce (mixture)",0.0007,0.00014199999999999998
1907,27420390,"Pork chow mein or chop suey, no noodles",0.00108,0.00023899999999999998
1908,27420400,"Pork and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)",0.0013700000000000001,0.000225
1909,27420410,"Pork and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based sauce (mixture)",0.00138,0.00022700000000000002
1910,27420450,"Sausage and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture)",0.00093,0.00013700000000000002
1911,27420460,"Sausage and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture)",0.001,0.000149
1912,27420470,"Sausage and peppers, no sauce (mixture)",0.00184,0.00046
1913,27420500,"Pork and vegetables (including carrots, broccoli, and/or dark-green leafy), soy-based sauce (mixture)",0.00098,0.000246
1914,27420510,"Pork and vegetables (excluding carrots, broccoli, and dark- green leafy), soy-based sauce (mixture)",0.001,0.000249
1915,27420520,"Pork shish kabob with vegetables, excluding potatoes",0.00138,0.000508
1916,27421010,"Stuffed christophine, Puerto Rican style (Chayote relleno)",0.0022299999999999998,0.000264
1917,27422010,"Pork chop stewed with vegetables, Puerto Rican style (mixture) (Chuletas a la jardinera)",0.00102,0.00027800000000000004
1918,27430400,"Lamb or mutton stew with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), gravy",0.00273,5.8e-05
1919,27430410,"Lamb or mutton stew with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy",0.00266,8.9e-05
1920,27430500,"Veal goulash with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-base sauce",0.0014,4.9000000000000005e-05
1921,27430510,"Veal goulash with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-base sauce",0.0014399999999999999,5.1e-05
1922,27430580,"Veal with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cream or white sauce",0.0012900000000000001,6.2e-05
